scenario,controller,ablation,environment_units,completed,status_counts_completed,response_fraction,preactivated_fraction,food_mean,food_ci95_low,food_ci95_high,food_defined_units,collision_substeps_mean,collision_substeps_ci95_low,collision_substeps_ci95_high,collision_substeps_defined_units,motor_energy_demand_mean,motor_energy_demand_ci95_low,motor_energy_demand_ci95_high,motor_energy_demand_defined_units,final_simulated_energy_mean,final_simulated_energy_ci95_low,final_simulated_energy_ci95_high,final_simulated_energy_defined_units,escape_drive_integral_mean,escape_drive_integral_ci95_low,escape_drive_integral_ci95_high,escape_drive_integral_defined_units,inference_mean_ms_mean,inference_mean_ms_ci95_low,inference_mean_ms_ci95_high,inference_mean_ms_defined_units,reaction_seconds_mean,reaction_seconds_ci95_low,reaction_seconds_ci95_high,reaction_seconds_defined_units,recovery_seconds_mean,recovery_seconds_ci95_low,recovery_seconds_ci95_high,recovery_seconds_defined_units
A_contraction,hybrid-303,none,30,30,30,0.0,1.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.03637969420768817,0.036366094478493434,0.03639506822369942,30,0.8136203057923116,0.8136041007419147,0.813633249035528,30,1.8481790741880735,1.8472503560786444,1.8493437922537326,30,0.2326024319821348,0.22536856741741454,0.24041355584195118,30,,,,0,,,,0
A_contraction,hybrid-303,reflex_off,30,30,30,0.0,1.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.03636863413586219,0.036360882364873594,0.03637607314967761,30,0.8136313658641376,0.8136239452735836,0.8136393157259451,30,1.8474389994740483,1.8469109715705119,1.8479250708639618,30,0.11796157601444672,0.11671230168891876,0.11944065845867348,30,,,,0,,,,0
A_contraction,random,none,30,30,30,0.9666666666666667,0.43333333333333335,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.020743716957269738,0.020400762527914583,0.021100934892162873,30,0.8292562830427302,0.8288915712672863,0.8295719228269751,30,0.9822953728867707,0.9597369019185945,1.0068479309518497,30,0.015490083722397685,0.015141150508861757,0.01588431350586082,30,0.057241379310344835,0.03931034482758621,0.07655172413793104,29,,,,0
A_contraction,recurrent-101,none,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.016940499496370554,0.016928590643599136,0.016952906751444438,30,0.8330595005036295,0.8330478973529897,0.8330709800791406,30,0.8005454197625319,0.7999500417605042,0.8012013899587096,30,0.1427557792630978,0.14103093528416744,0.14464295374709765,30,,,,0,,,,0
A_contraction,recurrent-202,none,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.012605551882227263,0.012602841850271574,0.012608322126716129,30,0.8373944481177727,0.8373915191370498,0.8373971702956471,30,0.2983581551710765,0.2982606888207297,0.298453814333429,30,0.14278729084374694,0.14029054755592368,0.1454812225395775,30,,,,0,,,,0
A_contraction,recurrent-303,none,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.01263812656499942,0.012629312797876203,0.012646088558027648,30,0.8373618734350003,0.8373537504506441,0.8373703407694859,30,0.29455970174074175,0.29414081046978635,0.29495434614643457,30,0.16167069020836303,0.15272434870591195,0.1748173098414554,30,,,,0,,,,0
A_contraction,rule,none,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.0055999999999999965,0.0055999999999999965,0.0055999999999999965,30,0.8443999999999942,0.8443999999999942,0.8443999999999942,30,0.0,0.0,0.0,30,0.016660301393130794,0.0159361061201101,0.017372025210109616,30,,,,0,,,,0
A_contraction,untrained,none,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.008580121006028571,0.008580024075941316,0.008580204681756557,30,0.8414198789939714,0.8414197920054909,0.841419972979187,30,0.23843068362772468,0.23842672401244447,0.23843446229336165,30,0.6239111763522184,0.5463076946337727,0.7137435471869442,30,,,,0,,,,0
A_expansion,connectome,none,30,30,30,0.9666666666666667,0.06666666666666667,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.02624322286490783,0.025541097144793003,0.026952872410653875,30,0.8237567771350924,0.8231128574049628,0.82447474128326,30,1.5537675782520646,1.5104893599185407,1.5958858845148438,30,59.46762183546283,56.16977802976216,63.980297798168856,30,0.03931034482758621,0.03241379310344828,0.04620689655172415,29,,,,0
A_expansion,connectome,output_disconnect,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.0028799384056635135,0.002843314726674007,0.0029185346054412505,30,0.8471200615943367,0.8470802457142271,0.8471565484297059,30,0.0,0.0,0.0,30,84.5305422838331,79.44869790753582,90.18642537371609,30,,,,0,,,,0
A_expansion,connectome,readout_clamp,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.0020000000000000005,0.0020000000000000005,0.0020000000000000005,30,0.8480000000000092,0.8480000000000092,0.8480000000000092,30,0.0,0.0,0.0,30,77.15553009292732,71.12858078493834,83.66196676030134,30,,,,0,,,,0
A_expansion,connectome,vision_off,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.0028799384056635135,0.0028432115508664957,0.002918621153719773,30,0.8471200615943367,0.8470825672158195,0.8471561142234837,30,0.0,0.0,0.0,30,81.46109526912915,78.02532865205261,84.89231929216305,30,,,,0,,,,0
A_expansion,feedforward-101,none,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.0076242885297462355,0.0075743987815716,0.007670771673807253,30,0.8423757114702538,0.842327996593481,0.8424273538459572,30,0.12927848102400702,0.12743471886161714,0.13090488494019956,30,0.10780619553406723,0.10381520941349057,0.113654277252499,30,,,,0,,,,0
A_expansion,feedforward-202,none,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.008351866510813434,0.00833946402049611,0.008364290400791046,30,0.8416481334891865,0.8416354195166824,0.84166148112449,30,0.14780685909092425,0.14731897128795585,0.14825698124257225,30,0.11158693344138253,0.11036454972345382,0.11330962397381275,30,,,,0,,,,0
